Tomorrow_Direction,Date,Open,High,Low,Close,Volume,Range,ROC,Weekly_ROC,Standardized_Range_20,Standardized_ROC_20,Standardized_Weekly_ROC_20,Stochastic_20,Standardized_Close_20,Standardized_Volume_20,Day_of_Week,MACD_20_50,ADX_20
-1,2007.03.16,1.3238,1.3338,1.3238,1.3316,7869,0.007554,0.0058921,0.0151712,1.1798263,1.5149351,1.8747667,0.9179104,2.6022115,0.8741356,5,0.00635479,24.14036501
1,2007.03.19,1.3318,1.3324,1.328,1.3306,5416,0.0033133,-0.000901,0.0089475,-1.2356541,-0.3580748,1.0516455,0.880597,2.0135501,-0.8963704,1,0.00687075,26.47470878
1,2007.03.20,1.3307,1.3323,1.3268,1.3317,6527,0.0041453,0.0007515,0.0094754,-0.7454334,0.0727123,1.1025299,0.9216418,1.8695796,-0.1284759,2,0.00735523,27.7024555
-1,2007.03.21,1.3316,1.339,1.3288,1.3388,5999,0.0076761,0.005407,0.0130145,1.1326699,1.2410134,1.4666393,0.99375,2.3373486,-0.4936827,3,0.00814667,29.8069596
-1,2007.03.22,1.3389,1.341,1.331,1.3325,6849,0.0075131,-0.00478,0.006572,0.9473485,-1.3514244,0.4662221,0.75,1.3699604,0.0933497,4,0.00845128,31.97273968
1,2007.03.23,1.3324,1.3342,1.3281,1.3282,6338,0.004593,-0.0031522,-0.0027031,-0.5918115,-0.8526011,-0.8595275,0.6235294,0.7578748,-0.361526,5,0.00844362,32.10558431
1,2007.03.26,1.3288,1.3346,1.3253,1.333,6125,0.0070173,0.0031607,0.0017284,0.6450763,0.6822106,-0.2084942,0.7647059,1.2169576,-0.6623348,1,0.00867433,31.19836168
-1,2007.03.27,1.3329,1.3368,1.3323,1.3358,6077,0.0033776,0.0021757,0.0031541,-1.2386588,0.4659447,0.0328569,0.8470588,1.3974365,-0.6338493,2,0.00899934,31.31225785
1,2007.03.28,1.3357,1.3372,1.3308,1.3313,8152,0.0048091,-0.0032942,-0.0056763,-0.4755253,-0.8655847,-1.1395521,0.7147059,0.8244152,1.2530799,3,0.00899616,30.62165973
1,2007.03.29,1.3314,1.3353,1.3301,1.3331,5302,0.0039095,0.0012769,0.0005254,-0.884753,0.2048004,-0.2360543,0.7676471,0.9269909,-1.230658,4,0.00906064,29.54286303
-1,2007.03.30,1.3333,1.3399,1.3287,1.3354,7776,0.0084293,0.001575,0.0049669,1.3849127,0.2716825,0.3603494,0.8352941,1.0654347,1.0377839,5,0.0092117,29.44845667
-1,2007.04.02,1.3372,1.3382,1.3331,1.3366,5132,0.0038257,-0.0004487,0.0027759,-0.9852918,-0.4532273,-0.0301353,0.8662614,1.1180572,-1.5135328,1,0.00937583,29.36304139
1,2007.04.03,1.3369,1.338,1.3318,1.3328,4484,0.0046554,-0.0030668,-0.0021711,-0.5009802,-1.1606881,-0.8845209,0.7469136,0.6060139,-1.92764,2,0.00927061,28.46841682
1,2007.04.04,1.3329,1.338,1.3319,1.3369,5268,0.0045799,0.003001,0.004131,-0.5074013,0.7604447,0.0787596,0.8734568,1.0092438,-1.014166,3,0.00937421,27.6589946
-1,2007.04.05,1.337,1.3439,1.3353,1.3429,4878,0.0064405,0.0044129,0.0072002,0.6251761,1.0981078,0.5220996,0.9716714,1.6329875,-1.2729928,4,0.00976539,28.53210277
-1,2007.04.06,1.3431,1.3432,1.3364,1.3378,3036,0.0050883,-0.0039461,0.0004487,-0.2130186,-1.4720344,-0.7886529,0.8151515,0.9517526,-2.4516084,5,0.00978325,29.32205777
1,2007.04.09,1.3375,1.3381,1.3339,1.3356,2769,0.0031487,-0.0014206,-0.0009724,-1.2879897,-0.6224537,-0.9609804,0.7077465,0.5413825,-2.1927726,1,0.00963899,27.65850383
1,2007.04.10,1.3355,1.3453,1.3349,1.3432,5198,0.0077908,0.0057656,0.0077275,1.4070481,1.4946734,0.6502442,0.9244604,1.7743567,-0.4425929,2,0.00990335,27.74864983
1,2007.04.11,1.3431,1.3441,1.3406,1.3434,4712,0.0026108,0.0002234,0.0047868,-1.4426362,-0.1491601,0.0802902,0.9269231,1.733991,-0.7078183,3,0.01010738,27.83021049
1,2007.04.12,1.3433,1.3505,1.343,1.3486,5824,0.0055845,0.0039455,0.004095,0.1550124,0.9188408,-0.0123326,0.928839,2.4206269,0.0976034,4,0.0105383,29.41674734
-1,2007.04.13,1.3488,1.3552,1.3481,1.3527,7185,0.0052667,0.0028915,0.0113645,0.0448791,0.6875578,1.5099873,0.916388,2.4862406,1.1270022,5,0.01110323,31.69910569
1,2007.04.16,1.3566,1.3576,1.3526,1.3529,5085,0.0036966,-0.0027274,0.0130288,-0.8804008,-1.0074714,1.7055933,0.8544892,2.0975204,-0.403526,1,0.01156404,34.26925787
1,2007.04.17,1.353,1.3594,1.3525,1.3574,6420,0.0051017,0.003252,0.010647,-0.0906946,0.7594139,1.2193192,0.941349,2.2282081,0.5799135,2,0.01217353,36.84634825
1,2007.04.18,1.3573,1.3615,1.3555,1.3611,5966,0.0044264,0.0027997,0.0132509,-0.4146957,0.6931752,1.7052196,0.9889503,2.186065,0.2477507,3,0.01286517,39.49711583
-1,2007.04.19,1.3613,1.3619,1.356,1.3618,7064,0.004351,0.0003673,0.0096382,-0.3868203,-0.1605465,0.9711859,0.9972678,1.91757,1.0382322,4,0.01345756,41.95669383
-1,2007.04.20,1.3617,1.3636,1.3585,1.359,4847,0.0037541,-0.0019828,0.0017691,-0.7437417,-1.004194,-0.5510979,0.8798956,1.4786885,-0.5231121,5,0.01376539,44.47945072
1,2007.04.23,1.3604,1.3608,1.3541,1.3577,4686,0.0049479,-0.0019847,0.0034738,0.1092548,-0.9097618,-0.2402561,0.8309456,1.2189698,-0.5850928,1,0.01390874,44.13175584
1,2007.04.24,1.3578,1.3643,1.3547,1.3637,5716,0.0070864,0.0043453,0.0047152,1.4127225,1.2044289,-0.0138563,0.9831461,1.5689452,0.1754437,2,0.01431754,44.33227706
-1,2007.04.25,1.3639,1.3665,1.3621,1.3643,7245,0.0032303,0.0002933,0.0022038,-1.0785698,-0.2241919,-0.6543405,0.9417989,1.4590422,1.4037129,3,0.01465304,45.13678993
1,2007.04.26,1.3644,1.3653,1.3584,1.3591,6258,0.0050795,-0.0038845,-0.0019094,0.0817003,-1.5039086,-1.479479,0.8042328,0.9063593,0.5977159,4,0.01459864,44.0304155
1,2007.04.27,1.3592,1.3681,1.3585,1.3651,5939,0.0070666,0.0043408,0.0034549,1.5704182,1.1271284,-0.3235102,0.9173554,1.3112855,0.4628403,5,0.01483296,43.47543908
-1,2007.04.30,1.3636,1.3678,1.3589,1.3642,5607,0.0065494,0.00044,0.0047135,1.0811687,-0.1324059,-0.0780099,0.892562,1.1169966,0.165387,1,0.01493084,42.97331756
-1,2007.05.01,1.3641,1.3671,1.359,1.3605,5751,0.0059603,-0.0026391,-0.0024929,0.6124217,-1.1356022,-1.6002477,0.7900552,0.7054043,0.2364717,2,0.01475287,42.51901714
-1,2007.05.02,1.3606,1.3612,1.356,1.3582,6628,0.0038348,-0.0017639,-0.0045441,-0.8398746,-0.7729891,-1.7684022,0.7105263,0.4006227,0.9035039,3,0.01441422,40.02373947
1,2007.05.03,1.3583,1.3622,1.3546,1.3551,4789,0.0056105,-0.0023559,-0.0030165,0.4241767,-0.8729256,-1.3167219,0.619883,0.0033594,-0.6195246,4,0.01389233,37.17979898
-1,2007.05.04,1.3552,1.3609,1.3535,1.3591,5030,0.0054673,0.0028778,-0.0033001,0.308982,0.7668364,-1.2881269,0.7368421,0.3714652,-0.5703199,5,0.01361086,34.1337863
-1,2007.05.07,1.3598,1.3627,1.359,1.3597,3510,0.0027226,-0.0000735,-0.0032256,-1.5715421,-0.2704161,-1.2274985,0.746988,0.3701203,-2.2396985,1,0.01334897,32.64365024
-1,2007.05.08,1.3599,1.362,1.3515,1.3543,5207,0.0077691,-0.0041179,-0.0046303,1.9039262,-1.5365673,-1.314632,0.4981818,-0.6531368,-0.4831055,2,0.01276894,29.86549408
-1,2007.05.09,1.3544,1.3564,1.3519,1.3526,4334,0.0033286,-0.001329,-0.0041964,-1.2263589,-0.5155503,-1.1268375,0.3824701,-1.2713452,-1.3355684,3,0.01212179,27.35192422
1,2007.05.10,1.3527,1.3563,1.3464,1.3476,6595,0.0073529,-0.0037702,-0.005608,1.495659,-1.2487278,-1.2244999,0.0552995,-2.3050644,0.8925282,4,0.01123386,26.45422372
1,2007.05.11,1.3477,1.3531,1.3461,1.3524,5566,0.0052002,0.0034874,-0.005442,0.0493864,1.2985308,-1.0944212,0.2863636,-1.2629669,-0.0487027,5,0.01068895,25.74055089
1,2007.05.14,1.3531,1.3557,1.3523,1.3541,4155,0.0025142,0.000739,-0.004265,-1.6294087,0.2810073,-0.837458,0.3636364,-0.9243385,-1.4157788,1,0.01027058,23.73904269
-1,2007.05.15,1.3543,1.3608,1.3526,1.3593,5496,0.0060624,0.0036919,0.0036178,0.5980676,1.3139848,0.6413469,0.6,0.1859969,-0.0240294,2,0.01015987,23.30564602
-1,2007.05.16,1.3592,1.3609,1.3504,1.3514,5102,0.0077755,-0.0057387,-0.000961,1.4832795,-1.751113,-0.1062217,0.2409091,-1.3641635,-0.38416,3,0.0095831,22.30622198
1,2007.05.17,1.3517,1.3544,1.3476,1.3498,5028,0.005046,-0.0014056,0.0015582,-0.1631209,-0.2862058,0.671197,0.1681818,-1.4978638,-0.3835132,4,0.0089563,20.2834156
-1,2007.05.18,1.3497,1.3521,1.3464,1.3507,5275,0.0042335,0.0007409,-0.0017737,-0.6730864,0.3805323,-0.1913498,0.2090909,-1.1911832,-0.1349918,5,0.0084284,18.78489044
-1,2007.05.21,1.3517,1.3525,1.3435,1.3463,4469,0.0066989,-0.003995,-0.0059071,0.7596707,-1.1255454,-1.2086792,0.1138211,-1.7517696,-1.0115391,1,0.00769153,18.21013963
1,2007.05.22,1.3464,1.3475,1.3438,1.3451,4090,0.0027534,-0.0009655,-0.0103737,-1.4257939,-0.0673583,-2.124534,0.0650407,-1.7233486,-1.2825176,2,0.00695503,17.69012699
-1,2007.05.23,1.345,1.35,1.3415,1.3455,5207,0.0063362,0.0003717,-0.0045868,0.5775499,0.3950211,-0.5285142,0.1503759,-1.4970414,0.0062747,3,0.00631124,16.28081917
1,2007.05.24,1.3456,1.3461,1.3414,1.3431,5000,0.0035038,-0.0018579,-0.00489,-1.0340377,-0.4251603,-0.5659943,0.0636704,-1.6513232,-0.1755501,4,0.00559358,15.06993194
-1,2007.05.28,1.3447,1.3458,1.3445,1.3447,1454,0.0009669,0,-0.0012626,-2.0729088,0.3389083,0.7759461,0.1384615,-1.2097113,-3.0885144,1,0.00451288,12.83630235
-1,2007.05.29,1.3448,1.3519,1.3419,1.3446,5566,0.0074521,-0.0001487,-0.0002974,1.2704087,0.2349951,1.0384191,0.162037,-1.125599,0.635083,2,0.00405787,13.74230624
1,2007.05.30,1.3447,1.3457,1.3406,1.3429,5432,0.0038043,-0.0013386,-0.0020065,-0.5872665,-0.244275,0.429724,0.1040724,-1.294337,0.6065099,3,0.00355195,13.5700351
-1,2007.05.31,1.3428,1.3477,1.3423,1.3451,4868,0.0040229,0.0017128,0.0014145,-0.4345166,0.8755622,1.4046536,0.2036199,-0.8137387,0.0554021,4,0.00322215,14.42294139
1,2007.06.01,1.3451,1.3461,1.3392,1.3448,4996,0.0051523,-0.000223,0.0000744,0.1477056,0.1860694,0.9118882,0.2382979,-0.7926729,0.1813073,5,0.00290661,13.57421687
1,2007.06.04,1.344,1.3499,1.3431,1.3493,3964,0.0050629,0.0039435,0.0033462,0.0440724,1.6777951,1.6651918,0.4429825,0.201084,-0.8637101,1,0.00287357,14.24886058
-1,2007.06.05,1.3494,1.3553,1.3487,1.3517,4763,0.0048936,0.0017045,0.0052056,0.0326355,0.7462069,1.8593847,0.5760369,0.7850604,-0.0466522,2,0.00296857,16.4156704
-1,2007.06.06,1.3518,1.3538,1.3485,1.3498,4476,0.0039303,-0.0014795,0.005213,-0.5315371,-0.5096287,1.6223886,0.4884793,0.3925784,-0.3414924,3,0.00293362,18.24054277
-1,2007.06.07,1.3497,1.3512,1.3422,1.3426,5290,0.0067054,-0.0052604,-0.0018586,1.0905469,-1.8775938,-0.1025347,0.156682,-1.183241,0.5886082,4,0.00248892,17.62395938
-1,2007.06.08,1.343,1.3431,1.332,1.3372,6239,0.0083333,-0.0043187,-0.0050595,1.7722451,-1.3805217,-0.8900414,0.1799308,-2.0169564,1.5180232,5,0.00179054,16.9864412
-1,2007.06.11,1.3362,1.3365,1.3335,1.3357,4134,0.0022497,-0.0003742,-0.0101527,-1.4309144,0.1273496,-1.8762166,0.1280277,-1.999259,-0.678348,1,0.00109272,16.40963904
1,2007.06.12,1.3358,1.3368,1.3301,1.3302,4845,0.0050372,-0.0041922,-0.0159787,0.059234,-1.2207455,-2.4912787,0.0032468,-2.6665047,0.0989482,2,0.00017392,16.90985811
1,2007.06.14,1.3308,1.3323,1.3279,1.3308,4172,0.0033135,0,-0.0090841,-0.7422576,0.3144692,-0.8851527,0.1580756,-1.8408051,-0.5891029,4,-0.00125039,19.53040047
1,2007.06.15,1.3309,1.3388,1.3305,1.3388,4732,0.0062383,0.0059358,0.0019458,0.812629,2.3441611,0.9364731,0.4329897,-0.5364455,-0.0270234,5,-0.0013749,18.34433326
1,2007.06.18,1.3381,1.3418,1.3377,1.3414,3889,0.003065,0.0024662,0.0041922,-0.8314962,0.9758192,1.1820678,0.5223368,-0.0838979,-0.7985151,1,-0.00133234,17.42878914
-1,2007.06.19,1.3415,1.3436,1.3383,1.3423,4512,0.0039602,0.0005963,0.0090205,-0.3789459,0.2471032,1.7121505,0.5532646,0.0844997,-0.2297649,2,-0.00123994,17.2124089
-1,2007.06.20,1.3424,1.3437,1.3395,1.34,4166,0.0031355,-0.0017878,0.0069131,-0.7635849,-0.5998777,1.2501312,0.4742268,-0.2466586,-0.5099908,3,-0.00128385,17.06047736
1,2007.06.21,1.3399,1.3406,1.3371,1.3386,5101,0.0026176,-0.0009702,0.0057856,-1.0135757,-0.3155134,0.9859256,0.4261168,-0.4377245,0.3773457,4,-0.00139565,15.56996468
-1,2007.06.22,1.3389,1.347,1.3381,1.3469,4851,0.0066512,0.0059751,0.0065765,1.1463493,1.9477768,0.9954017,0.7113402,0.8819252,0.1382065,5,-0.00102264,15.36106786
-1,2007.06.25,1.3467,1.3473,1.3438,1.3462,3774,0.0026046,-0.0003713,0.0035035,-1.169211,-0.1624033,0.5255405,0.6872852,0.7512098,-1.3812532,1,-0.00073379,15.32755511
-1,2007.06.26,1.3463,1.3478,1.3431,1.3458,4430,0.0034994,-0.0003714,0.0025328,-0.5731233,-0.1586531,0.3687756,0.6735395,0.6738708,-0.4514785,2,-0.00050236,14.91461411
-1,2007.06.27,1.3455,1.3458,1.3415,1.3452,5271,0.0032054,-0.000223,0.0039555,-0.7305978,-0.1285607,0.5222949,0.652921,0.5563814,0.6984683,3,-0.00033292,13.61107085
1,2007.06.28,1.3451,1.348,1.3422,1.3446,5402,0.0043213,-0.0003717,0.0042572,-0.048045,-0.1444859,0.5403894,0.6323024,0.4668551,0.8247753,4,-0.000218,13.27999577
1,2007.06.29,1.3445,1.3541,1.3428,1.354,5944,0.0084153,0.0070658,0.0054207,2.0942347,1.9834874,0.6555509,0.9553265,1.7267865,1.4043639,5,0.00040932,14.04368375
-1,2007.07.02,1.3542,1.3637,1.3527,1.3631,5084,0.0081319,0.0065721,0.0124786,1.7043773,1.6997039,1.4623309,0.984,2.4725577,0.2565172,1,0.00146292,16.09622886
1,2007.07.03,1.3632,1.3635,1.3583,1.3608,4723,0.0038283,-0.0017606,0.0113712,-0.4139838,-0.5998366,1.2355823,0.9226667,1.9608973,-0.2114287,2,0.00224447,17.95329349
-1,2007.07.04,1.3609,1.363,1.3604,1.3614,2879,0.0019112,0.0003674,0.0121181,-1.2611624,-0.0293799,1.2372084,0.9386667,1.8042981,-2.1739597,3,0.00294909,19.63349481
1,2007.07.05,1.3615,1.3659,1.3578,1.3593,5964,0.0059655,-0.0016159,0.0110078,0.6971841,-0.6843419,1.0047491,0.8337531,1.4174835,1.2256806,4,0.00343295,21.71443462
-1,2007.07.06,1.3591,1.3641,1.3567,1.3625,5666,0.0054544,0.0025017,0.0061291,0.5714005,0.4825225,0.3804447,0.9143577,1.5206531,0.9722832,5,0.00402,23.05465268
1,2007.07.09,1.3632,1.3642,1.3611,1.3628,2450,0.0022776,-0.0002934,-0.0002934,-1.1199908,-0.4139635,-0.4640758,0.9219144,1.3806571,-2.2363567,1,0.00453211,24.3257258
-1,2007.07.10,1.3626,1.3785,1.3594,1.3768,6576,0.0140503,0.0104213,0.0116834,3.2166353,2.4648013,1.0286157,0.9674952,2.2115433,1.6046002,2,0.00574466,26.66912036
1,2007.07.11,1.3767,1.3779,1.373,1.3744,7524,0.0035688,-0.0016707,0.0094748,-0.4321368,-0.9154776,0.6867731,0.9189723,1.7873303,2.2465901,3,0.0066428,28.78933449
-1,2007.07.12,1.3743,1.38,1.3741,1.3787,6496,0.0042937,0.0032016,0.0144213,-0.1982416,0.3946997,1.7813091,0.9737374,1.8861033,1.2389358,4,0.00763962,31.20699845
-1,2007.07.13,1.3786,1.3812,1.3762,1.3782,5923,0.0036332,-0.0002901,0.0110035,-0.3848681,-0.5060113,0.858005,0.9319728,1.6306936,0.7152137,5,0.0084496,33.70462505
1,2007.07.16,1.378,1.3804,1.3759,1.3772,3728,0.0032706,-0.0005806,0.0107148,-0.5168529,-0.5424163,0.7084148,0.9092971,1.3923721,-1.0319616,1,0.00906611,35.64416783
1,2007.07.17,1.3775,1.3798,1.3758,1.3782,5644,0.0029074,0.0005082,0.0010896,-0.6206763,-0.230328,-1.5143912,0.9319728,1.3166597,0.4490812,2,0.0096242,37.27024587
-1,2007.07.18,1.378,1.3833,1.3752,1.3805,7780,0.0058901,0.0018142,0.0045114,0.3730737,0.0929909,-0.6704551,0.9393939,1.3435326,1.835671,3,0.01020224,39.38789023
1,2007.07.19,1.3808,1.383,1.3785,1.3797,5585,0.0032644,-0.0007966,0.0007979,-0.5623567,-0.6723624,-1.4008485,0.920354,1.1879041,0.2185862,4,0.0106218,41.30385417
-1,2007.07.20,1.3798,1.3842,1.3779,1.3826,5393,0.0045722,0.0020293,0.0033382,-0.0646527,0.2215807,-0.7900893,0.9625293,1.2707181,0.059263,5,0.01110931,43.31408583
1,2007.07.23,1.383,1.3843,1.3794,1.3806,4927,0.0035523,-0.0017354,0.0022505,-0.4505782,-0.8981263,-1.0001537,0.9135514,1.024887,-0.3337768,1,0.01137956,45.16303081
-1,2007.07.24,1.3809,1.3851,1.3798,1.3827,6753,0.0038411,0.0013035,0.0034107,-0.35343,-0.0057337,-0.7671792,0.9449541,1.0964286,0.9453798,2,0.01168962,47.0646353
1,2007.07.25,1.3826,1.3829,1.3695,1.3724,7610,0.0097846,-0.0073774,-0.0060834,1.573921,-2.187392,-2.305461,0.7039627,0.1706195,1.4131419,3,0.01133847,44.59926114
-1,2007.07.26,1.3725,1.377,1.3692,1.374,8600,0.0056968,0.0010929,-0.0042035,0.1635617,0.0144784,-1.727286,0.7375887,0.2190856,1.8084818,4,0.01108051,42.20126788
1,2007.07.27,1.3739,1.3753,1.3626,1.3635,9651,0.0093204,-0.0075697,-0.0140998,1.3529239,-1.9770657,-2.5730735,0.3333333,-1.0700536,2.0637867,5,0.01022664,38.35774835
-1,2007.07.30,1.3612,1.3704,1.3609,1.3697,7448,0.0069807,0.0062445,-0.0081107,0.6018548,1.5048606,-1.5599969,0.4577465,-0.3817602,0.7625886,1,0.00979354,35.47358539
-1,2007.07.31,1.3696,1.3726,1.367,1.3677,7700,0.0040966,-0.0013873,-0.0107768,-0.3800064,-0.4295239,-1.661656,0.3873239,-0.7052798,0.8167421,2,0.00926843,32.69977176
1,2007.08.01,1.3679,1.3709,1.3637,1.3676,10175,0.0052798,-0.0002193,-0.0035701,-0.0370263,-0.1261831,-0.7073243,0.3838028,-0.7977957,1.948087,3,0.00877175,30.46791051
1,2007.08.02,1.3679,1.3705,1.3651,1.37,7330,0.0039558,0.0015352,-0.0028386,-0.4651186,0.2793533,-0.5449949,0.4683099,-0.6039772,0.3693,4,0.00844168,28.44860746
-1,2007.08.03,1.3701,1.3817,1.3684,1.3773,6853,0.0097194,0.0052551,0.0118278,1.3958195,1.1543145,1.2419566,0.6964981,0.4242646,0.0795013,5,0.0085322,27.43602954
-1,2007.08.06,1.3838,1.3838,1.378,1.3794,5624,0.004209,-0.0031797,0.0071554,-0.4702405,-0.8722884,0.6161187,0.7782101,0.7055,-0.7951054,1,0.00869666,27.26426653
1,2007.08.07,1.3793,1.3815,1.3735,1.3743,6713,0.0058245,-0.003625,0.0046787,0.2946214,-0.9592389,0.3698665,0.553719,-0.2085753,-0.1024011,2,0.00852143,25.25786975
-1,2007.08.08,1.374,1.3825,1.3721,1.3794,6323,0.0075796,0.0039301,0.008407,0.995788,1.0895702,0.8529287,0.7644628,0.6747063,-0.3144282,3,0.00862299,23.04496795
1,2007.08.09,1.3793,1.3816,1.3654,1.3677,9011,0.0118647,-0.0084101,-0.0017517,2.3298159,-1.9717966,-0.3614365,0.2809917,-1.2967043,1.2709462,4,0.00802361,21.80188006
-1,2007.08.10,1.368,1.3704,1.3643,1.3693,9181,0.0044712,0.0009503,-0.0104784,-0.5146283,0.3663086,-1.4068182,0.3471074,-0.9248514,1.2336775,5,0.00756225,21.13755509
-1,2007.08.13,1.3685,1.3708,1.3603,1.3607,6591,0.0077189,-0.0056997,-0.0134851,0.6632529,-1.1873651,-1.6295556,0.016129,-2.0025695,-0.4372315,1,0.00665117,21.44036403
-1,2007.08.14,1.3611,1.3625,1.353,1.3535,7667,0.0070214,-0.0055837,-0.0149199,0.3220384,-1.0548803,-1.5946443,0.0155763,-2.4207107,0.2217686,2,0.00543097,23.14860522
1,2007.08.15,1.3536,1.3537,1.3417,1.3423,9038,0.0089439,-0.0083481,-0.0268252,1.0144757,-1.4995365,-2.4224459,0.0138249,-2.7899239,1.0898669,3,0.00372254,25.91989153
1,2007.08.16,1.3422,1.3446,1.336,1.3427,15160,0.0064371,0.0003725,-0.0184942,-0.0440726,0.4178349,-1.3767543,0.1364562,-2.2338716,3.2586008,4,0.00224595,29.0718885
-1,2007.08.17,1.3426,1.3545,1.337,1.3474,14988,0.013089,0.0035752,-0.0154183,2.2077089,1.0891226,-0.9673206,0.2321792,-1.6183924,2.4909319,5,0.00121729,30.13745192
-1,2007.08.20,1.3477,1.3507,1.3459,1.3475,7906,0.0035664,-0.0001484,-0.0099919,-1.2282914,0.263407,-0.373357,0.2342159,-1.4370877,-0.2406032,1,0.00032415,31.1015331
1,2007.08.21,1.3478,1.3519,1.3457,1.3462,7978,0.0046073,-0.0011871,-0.0054669,-0.8793495,0.0659916,0.1296102,0.2133891,-1.3934822,-0.2392141,2,-0.00052628,31.3462292
1,2007.08.22,1.3461,1.355,1.345,1.3549,6539,0.0074349,0.0065374,0.0094621,0.2049855,1.563605,1.4898526,0.3953975,-0.6296846,-0.7818829,3,-0.00077618,30.59014776
1,2007.08.23,1.355,1.3587,1.3536,1.3567,7556,0.0037677,0.0012546,0.010502,-1.1071359,0.4347463,1.4315866,0.4330544,-0.4236207,-0.3594033,4,-0.00088968,27.95861536
-1,2007.08.24,1.3565,1.3681,1.3553,1.3675,7065,0.0094444,0.0081091,0.0146917,0.9649051,1.6871771,1.5892001,0.6589958,0.4394197,-0.5008686,5,-0.00037997,26.54758032
-1,2007.08.27,1.3672,1.3684,1.3635,1.3639,4511,0.0035937,-0.0024137,0.0119454,-1.0728204,-0.4303044,1.2180314,0.583682,0.1722622,-1.3720519,1,-0.00013715,25.38844259
1,2007.08.28,1.3641,1.3679,1.36,1.36,6458,0.0058088,-0.0030056,0.0103261,-0.3271003,-0.5376761,0.9816835,0.5020921,-0.1167883,-0.6178341,2,-0.00014405,23.2283202
-1,2007.08.29,1.3602,1.368,1.3562,1.3674,7830,0.0087008,0.0052933,0.0091513,0.6501866,1.1499658,0.8188923,0.6569038,0.4950188,-0.0697242,3,0.00026505,21.49930795
-1,2007.08.30,1.3673,1.3676,1.3592,1.3631,7671,0.0061801,-0.0030717,0.0048655,-0.3024148,-0.5384869,0.4427132,0.5669456,0.1707094,-0.1358625,4,0.00037879,19.93496353
-1,2007.08.31,1.3634,1.3719,1.362,1.3628,7767,0.0072687,-0.0004401,-0.0032183,0.1489141,0.0677539,-0.1454084,0.5606695,0.2174269,-0.1175876,5,0.00045945,18.66366606
-1,2007.09.03,1.3628,1.3654,1.3605,1.3622,4324,0.0036016,-0.0004403,-0.0013929,-1.2157572,0.0384896,0.0396876,0.5634409,0.2612413,-1.3515052,1,0.00049423,17.0665818
1,2007.09.04,1.3624,1.3625,1.355,1.3608,6029,0.0055351,-0.0011744,0.0004411,-0.4846756,-0.1491841,0.2111059,0.5333333,0.2032259,-0.7089324,2,0.00044418,17.24744195
1,2007.09.05,1.3604,1.3671,1.3569,1.3649,5995,0.0075171,0.0033079,-0.0017553,0.2574259,0.8474429,0.0714087,0.6337719,0.7832888,-0.7123908,3,0.00062871,16.21274209
1,2007.09.06,1.3648,1.3709,1.3634,1.3689,6163,0.005501,0.0030041,0.004034,-0.4190094,0.7072627,0.5372941,0.9164345,1.2251264,-0.5964819,4,0.00101086,15.23692505
1,2007.09.07,1.3688,1.3797,1.3663,1.3767,5990,0.0098075,0.0057715,0.0101996,1.2286362,1.2541991,0.9602159,0.9313501,1.9325388,-0.5992975,5,0.00177626,15.63103205
1,2007.09.10,1.3781,1.3814,1.3766,1.3805,6813,0.0034869,0.0017415,0.0132854,-1.2021798,0.2612434,1.1011187,0.9801762,1.9775555,-0.3086127,1,0.00264786,16.58911501
1,2007.09.11,1.3806,1.3848,1.3778,1.3838,6653,0.0050806,0.0023178,0.0172008,-0.5381018,0.3250957,1.2895307,0.9795082,1.9288357,-0.3467024,2,0.0035805,18.20709836
-1,2007.09.12,1.3839,1.3913,1.3824,1.3905,7487,0.0064381,0.0047691,0.0188306,0.0377004,0.9327797,1.4041214,0.9855335,2.135281,-0.0206012,3,0.00475321,20.61951761
1,2007.09.13,1.3906,1.3926,1.3863,1.3865,6497,0.0045445,-0.0029484,0.012931,-0.669714,-1.3082694,0.7921445,0.8902878,1.6451911,-0.2893387,4,0.00553078,23.04271301
-1,2007.09.14,1.3866,1.3895,1.3844,1.3874,7084,0.0036839,0.000577,0.0067484,-1.0311043,-0.2395919,0.0137293,0.8907563,1.542728,0.3554174,5,0.00623647,24.09523007
1,2007.09.17,1.3872,1.3888,1.3848,1.3858,5859,0.0028885,-0.0010092,0.0037665,-1.3761523,-0.687613,-0.5122227,0.8571429,1.2996104,-0.7447288,1,0.00673699,25.04750741
-1,2007.09.18,1.3859,1.3987,1.3828,1.3982,8693,0.0114984,0.0088751,0.0103331,2.235196,1.8672261,0.3524,0.990689,2.0339373,1.9021034,2,0.0078416,26.80869771
1,2007.09.19,1.398,1.3987,1.3935,1.3966,8095,0.0037316,-0.0010014,0.0043147,-0.8855425,-0.6800857,-0.5596723,0.9534368,1.6892112,1.2198998,3,0.00868289,28.40215561
1,2007.09.20,1.3964,1.4098,1.3962,1.4068,9024,0.0097407,0.0074477,0.014568,1.3922224,1.4599643,1.0026675,0.9452555,2.0817923,1.8195696,4,0.0099532,30.84758289
-1,2007.09.21,1.4065,1.4119,1.4042,1.409,7489,0.0054835,0.0017775,0.0157151,-0.2146526,0.0861447,1.1610763,0.9490334,1.8929261,0.542369,5,0.01114354,33.34217238
1,2007.09.24,1.4089,1.4129,1.4067,1.4078,6047,0.0044075,-0.0007808,0.015802,-0.6849108,-0.6647942,1.1153669,0.9119171,1.5960855,-0.7589166,1,0.01206943,35.76468285
